n,H,tuple_index,tuple,pivot_index,pivot_speed,m,b,R_size,union_size,G,min_J,margin,construction_count,best_index,memo_min_J,uniform_energy_num,uniform_energy_den,uniform_energy_strict,star_min_J,star_margin
3,10,93,"(5,6,10)",2,10,2,2,30,18,12,18,12,1,0,18,0,1,1,18,12
3,10,94,"(5,7,8)",0,5,2,2,15,13,2,13,2,1,0,13,0,1,1,13,2
3,10,94,"(5,7,8)",1,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,94,"(5,7,8)",2,8,2,2,24,16,8,16,8,1,0,16,0,1,1,16,8
3,10,95,"(5,7,9)",0,5,2,2,15,10,5,10,5,1,0,10,0,1,1,10,5
3,10,95,"(5,7,9)",1,7,2,2,21,16,5,16,5,1,0,16,0,1,1,16,5
3,10,95,"(5,7,9)",2,9,2,2,27,18,9,18,9,1,0,18,0,1,1,18,9
3,10,96,"(5,7,10)",0,5,2,2,15,9,6,9,6,1,0,9,0,1,1,9,6
3,10,96,"(5,7,10)",1,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,96,"(5,7,10)",2,10,2,2,30,18,12,18,12,1,0,18,0,1,1,18,12
3,10,97,"(5,8,9)",0,5,2,2,15,11,4,11,4,1,0,11,0,1,1,11,4
3,10,97,"(5,8,9)",1,8,2,2,24,20,4,20,4,1,0,20,0,1,1,20,4
3,10,97,"(5,8,9)",2,9,2,2,27,21,6,21,6,1,0,21,0,1,1,21,6
3,10,98,"(5,8,10)",0,5,2,2,15,11,4,11,4,1,0,11,0,1,1,11,4
3,10,98,"(5,8,10)",1,8,2,2,24,18,6,18,6,1,0,18,0,1,1,18,6
3,10,98,"(5,8,10)",2,10,2,2,30,22,8,22,8,1,0,22,0,1,1,22,8
3,10,99,"(5,9,10)",0,5,2,2,15,9,6,9,6,1,0,9,0,1,1,9,6
3,10,99,"(5,9,10)",1,9,2,2,27,19,8,19,8,1,0,19,0,1,1,19,8
3,10,99,"(5,9,10)",2,10,2,2,30,18,12,18,12,1,0,18,0,1,1,18,12
3,10,100,"(6,7,8)",0,6,2,2,18,12,6,12,6,1,0,12,0,1,1,12,6
3,10,100,"(6,7,8)",1,7,2,2,21,17,4,17,4,1,0,17,0,1,1,17,4
3,10,100,"(6,7,8)",2,8,2,2,24,18,6,18,6,1,0,18,0,1,1,18,6
3,10,101,"(6,7,9)",0,6,2,2,18,10,8,10,8,1,0,10,0,1,1,10,8
3,10,101,"(6,7,9)",1,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,101,"(6,7,9)",2,9,2,2,27,19,8,19,8,1,0,19,0,1,1,19,8
3,10,102,"(6,7,10)",0,6,2,2,18,12,6,12,6,1,0,12,0,1,1,12,6
3,10,102,"(6,7,10)",1,7,2,2,21,17,4,17,4,1,0,17,0,1,1,17,4
3,10,102,"(6,7,10)",2,10,2,2,30,20,10,20,10,1,0,20,0,1,1,20,10
3,10,103,"(6,8,9)",0,6,2,2,18,10,8,10,8,1,0,10,0,1,1,10,8
3,10,103,"(6,8,9)",1,8,2,2,24,18,6,18,6,1,0,18,0,1,1,18,6
3,10,103,"(6,8,9)",2,9,2,2,27,21,6,21,6,1,0,21,0,1,1,21,6
3,10,104,"(6,9,10)",0,6,2,2,18,12,6,12,6,1,0,12,0,1,1,12,6
3,10,104,"(6,9,10)",1,9,2,2,27,23,4,23,4,1,0,23,0,1,1,23,4
3,10,104,"(6,9,10)",2,10,2,2,30,20,10,20,10,1,0,20,0,1,1,20,10
3,10,105,"(7,8,9)",0,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,105,"(7,8,9)",1,8,2,2,24,20,4,20,4,1,0,20,0,1,1,20,4
3,10,105,"(7,8,9)",2,9,2,2,27,21,6,21,6,1,0,21,0,1,1,21,6
3,10,106,"(7,8,10)",0,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,106,"(7,8,10)",1,8,2,2,24,18,6,18,6,1,0,18,0,1,1,18,6
3,10,106,"(7,8,10)",2,10,2,2,30,24,6,24,6,1,0,24,0,1,1,24,6
3,10,107,"(7,9,10)",0,7,2,2,21,15,6,15,6,1,0,15,0,1,1,15,6
3,10,107,"(7,9,10)",1,9,2,2,27,19,8,19,8,1,0,19,0,1,1,19,8
3,10,107,"(7,9,10)",2,10,2,2,30,20,10,20,10,1,0,20,0,1,1,20,10
3,10,108,"(8,9,10)",0,8,2,2,24,18,6,18,6,1,0,18,0,1,1,18,6
3,10,108,"(8,9,10)",1,9,2,2,27,23,4,23,4,1,0,23,0,1,1,23,4
3,10,108,"(8,9,10)",2,10,2,2,30,24,6,24,6,1,0,24,0,1,1,24,6
4,10,0,"(1,2,3,4)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,0,"(1,2,3,4)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,0,"(1,2,3,4)",2,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,0,"(1,2,3,4)",3,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,1,"(1,2,3,5)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,1,"(1,2,3,5)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,1,"(1,2,3,5)",2,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,1,"(1,2,3,5)",3,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,2,"(1,2,3,6)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,2,"(1,2,3,6)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,2,"(1,2,3,6)",2,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,2,"(1,2,3,6)",3,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,3,"(1,2,3,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,3,"(1,2,3,7)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,3,"(1,2,3,7)",2,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,3,"(1,2,3,7)",3,7,3,3,28,20,8,20,8,1,0,20,0,1,1,20,8
4,10,4,"(1,2,3,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,4,"(1,2,3,8)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,4,"(1,2,3,8)",2,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,4,"(1,2,3,8)",3,8,3,3,32,26,6,26,6,1,0,26,0,1,1,26,6
4,10,5,"(1,2,3,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,5,"(1,2,3,9)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,5,"(1,2,3,9)",2,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,5,"(1,2,3,9)",3,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,6,"(1,2,3,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,6,"(1,2,3,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,6,"(1,2,3,10)",2,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,6,"(1,2,3,10)",3,10,3,3,40,34,6,34,6,1,0,34,0,1,1,34,6
4,10,7,"(1,2,4,5)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,7,"(1,2,4,5)",1,2,3,3,8,6,2,6,2,1,0,6,0,1,1,6,2
4,10,7,"(1,2,4,5)",2,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,7,"(1,2,4,5)",3,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,8,"(1,2,4,6)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,8,"(1,2,4,6)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,8,"(1,2,4,6)",2,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,8,"(1,2,4,6)",3,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,9,"(1,2,4,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,9,"(1,2,4,7)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,9,"(1,2,4,7)",2,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,9,"(1,2,4,7)",3,7,3,3,28,18,10,18,10,1,0,18,0,1,1,18,10
4,10,10,"(1,2,4,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,10,"(1,2,4,8)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,10,"(1,2,4,8)",2,4,3,3,16,8,8,8,8,1,0,8,0,1,1,8,8
4,10,10,"(1,2,4,8)",3,8,3,3,32,22,10,22,10,1,0,22,0,1,1,22,10
4,10,11,"(1,2,4,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,11,"(1,2,4,9)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,11,"(1,2,4,9)",2,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,11,"(1,2,4,9)",3,9,3,3,36,26,10,26,10,1,0,26,0,1,1,26,10
4,10,12,"(1,2,4,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,12,"(1,2,4,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,12,"(1,2,4,10)",2,4,3,3,16,14,2,14,2,1,0,14,0,1,1,14,2
4,10,12,"(1,2,4,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,13,"(1,2,5,6)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,13,"(1,2,5,6)",1,2,3,3,8,6,2,6,2,1,0,6,0,1,1,6,2
4,10,13,"(1,2,5,6)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,13,"(1,2,5,6)",3,6,3,3,24,20,4,20,4,1,0,20,0,1,1,20,4
4,10,14,"(1,2,5,7)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,14,"(1,2,5,7)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,14,"(1,2,5,7)",2,5,3,3,20,14,6,14,6,1,0,14,0,1,1,14,6
4,10,14,"(1,2,5,7)",3,7,3,3,28,22,6,22,6,1,0,22,0,1,1,22,6
4,10,15,"(1,2,5,8)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,15,"(1,2,5,8)",1,2,3,3,8,6,2,6,2,1,0,6,0,1,1,6,2
4,10,15,"(1,2,5,8)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,15,"(1,2,5,8)",3,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,16,"(1,2,5,9)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,16,"(1,2,5,9)",1,2,3,3,8,6,2,6,2,1,0,6,0,1,1,6,2
4,10,16,"(1,2,5,9)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,16,"(1,2,5,9)",3,9,3,3,36,26,10,26,10,1,0,26,0,1,1,26,10
4,10,17,"(1,2,5,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,17,"(1,2,5,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,17,"(1,2,5,10)",2,5,3,3,20,12,8,12,8,1,0,12,0,1,1,12,8
4,10,17,"(1,2,5,10)",3,10,3,3,40,28,12,28,12,1,0,28,0,1,1,28,12
4,10,18,"(1,2,6,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,18,"(1,2,6,7)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,18,"(1,2,6,7)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,18,"(1,2,6,7)",3,7,3,3,28,18,10,18,10,1,0,18,0,1,1,18,10
4,10,19,"(1,2,6,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,19,"(1,2,6,8)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,19,"(1,2,6,8)",2,6,3,3,24,18,6,18,6,1,0,18,0,1,1,18,6
4,10,19,"(1,2,6,8)",3,8,3,3,32,22,10,22,10,1,0,22,0,1,1,22,10
4,10,20,"(1,2,6,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,20,"(1,2,6,9)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,20,"(1,2,6,9)",2,6,3,3,24,14,10,14,10,1,0,14,0,1,1,14,10
4,10,20,"(1,2,6,9)",3,9,3,3,36,24,12,24,12,1,0,24,0,1,1,24,12
4,10,21,"(1,2,6,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,21,"(1,2,6,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,21,"(1,2,6,10)",2,6,3,3,24,18,6,18,6,1,0,18,0,1,1,18,6
4,10,21,"(1,2,6,10)",3,10,3,3,40,30,10,30,10,1,0,30,0,1,1,30,10
4,10,22,"(1,2,7,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,22,"(1,2,7,8)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,22,"(1,2,7,8)",2,7,3,3,28,20,8,20,8,1,0,20,0,1,1,20,8
4,10,22,"(1,2,7,8)",3,8,3,3,32,22,10,22,10,1,0,22,0,1,1,22,10
4,10,23,"(1,2,7,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,23,"(1,2,7,9)",1,2,3,3,8,4,4,4,4,1,0,4,0,1,1,4,4
4,10,23,"(1,2,7,9)",2,7,3,3,28,20,8,20,8,1,0,20,0,1,1,20,8
4,10,23,"(1,2,7,9)",3,9,3,3,36,26,10,26,10,1,0,26,0,1,1,26,10
4,10,24,"(1,2,7,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,24,"(1,2,7,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,24,"(1,2,7,10)",2,7,3,3,28,20,8,20,8,1,0,20,0,1,1,20,8
4,10,24,"(1,2,7,10)",3,10,3,3,40,28,12,28,12,1,0,28,0,1,1,28,12
4,10,25,"(1,2,8,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,25,"(1,2,8,9)",1,2,3,3,8,2,6,2,6,1,0,2,0,1,1,2,6
4,10,25,"(1,2,8,9)",2,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,25,"(1,2,8,9)",3,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,26,"(1,2,8,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,26,"(1,2,8,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,26,"(1,2,8,10)",2,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,26,"(1,2,8,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,27,"(1,2,9,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,27,"(1,2,9,10)",1,2,3,3,8,8,0,8,0,1,0,8,0,1,0,8,0
4,10,27,"(1,2,9,10)",2,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,27,"(1,2,9,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,28,"(1,3,4,5)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,28,"(1,3,4,5)",1,3,3,3,12,12,0,12,0,1,0,12,0,1,0,12,0
4,10,28,"(1,3,4,5)",2,4,3,3,16,14,2,14,2,1,0,14,0,1,1,14,2
4,10,28,"(1,3,4,5)",3,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,29,"(1,3,4,6)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,29,"(1,3,4,6)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,29,"(1,3,4,6)",2,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,29,"(1,3,4,6)",3,6,3,3,24,18,6,18,6,1,0,18,0,1,1,18,6
4,10,30,"(1,3,4,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,30,"(1,3,4,7)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,30,"(1,3,4,7)",2,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,30,"(1,3,4,7)",3,7,3,3,28,24,4,24,4,1,0,24,0,1,1,24,4
4,10,31,"(1,3,4,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,31,"(1,3,4,8)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,31,"(1,3,4,8)",2,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,31,"(1,3,4,8)",3,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,32,"(1,3,4,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,32,"(1,3,4,9)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,32,"(1,3,4,9)",2,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,32,"(1,3,4,9)",3,9,3,3,36,30,6,30,6,1,0,30,0,1,1,30,6
4,10,33,"(1,3,4,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,33,"(1,3,4,10)",1,3,3,3,12,12,0,12,0,1,0,12,0,1,0,12,0
4,10,33,"(1,3,4,10)",2,4,3,3,16,14,2,14,2,1,0,14,0,1,1,14,2
4,10,33,"(1,3,4,10)",3,10,3,3,40,36,4,36,4,1,0,36,0,1,1,36,4
4,10,34,"(1,3,5,6)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,34,"(1,3,5,6)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,34,"(1,3,5,6)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,34,"(1,3,5,6)",3,6,3,3,24,20,4,20,4,1,0,20,0,1,1,20,4
4,10,35,"(1,3,5,7)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,35,"(1,3,5,7)",1,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,35,"(1,3,5,7)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,35,"(1,3,5,7)",3,7,3,3,28,22,6,22,6,1,0,22,0,1,1,22,6
4,10,36,"(1,3,5,8)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,36,"(1,3,5,8)",1,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,36,"(1,3,5,8)",2,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,36,"(1,3,5,8)",3,8,3,3,32,28,4,28,4,1,0,28,0,1,1,28,4
4,10,37,"(1,3,5,9)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,37,"(1,3,5,9)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,37,"(1,3,5,9)",2,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,37,"(1,3,5,9)",3,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,38,"(1,3,5,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,38,"(1,3,5,10)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,38,"(1,3,5,10)",2,5,3,3,20,14,6,14,6,1,0,14,0,1,1,14,6
4,10,38,"(1,3,5,10)",3,10,3,3,40,30,10,30,10,1,0,30,0,1,1,30,10
4,10,39,"(1,3,6,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,39,"(1,3,6,7)",1,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,39,"(1,3,6,7)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,39,"(1,3,6,7)",3,7,3,3,28,18,10,18,10,1,0,18,0,1,1,18,10
4,10,40,"(1,3,6,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,40,"(1,3,6,8)",1,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,40,"(1,3,6,8)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,40,"(1,3,6,8)",3,8,3,3,32,22,10,22,10,1,0,22,0,1,1,22,10
4,10,41,"(1,3,6,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,41,"(1,3,6,9)",1,3,3,3,12,4,8,4,8,1,0,4,0,1,1,4,8
4,10,41,"(1,3,6,9)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,41,"(1,3,6,9)",3,9,3,3,36,24,12,24,12,1,0,24,0,1,1,24,12
4,10,42,"(1,3,6,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,42,"(1,3,6,10)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,42,"(1,3,6,10)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,42,"(1,3,6,10)",3,10,3,3,40,28,12,28,12,1,0,28,0,1,1,28,12
4,10,43,"(1,3,7,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,43,"(1,3,7,8)",1,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,43,"(1,3,7,8)",2,7,3,3,28,22,6,22,6,1,0,22,0,1,1,22,6
4,10,43,"(1,3,7,8)",3,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,44,"(1,3,7,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,44,"(1,3,7,9)",1,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,44,"(1,3,7,9)",2,7,3,3,28,20,8,20,8,1,0,20,0,1,1,20,8
4,10,44,"(1,3,7,9)",3,9,3,3,36,26,10,26,10,1,0,26,0,1,1,26,10
4,10,45,"(1,3,7,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,45,"(1,3,7,10)",1,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,45,"(1,3,7,10)",2,7,3,3,28,22,6,22,6,1,0,22,0,1,1,22,6
4,10,45,"(1,3,7,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,46,"(1,3,8,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,46,"(1,3,8,9)",1,3,3,3,12,6,6,6,6,1,0,6,0,1,1,6,6
4,10,46,"(1,3,8,9)",2,8,3,3,32,26,6,26,6,1,0,26,0,1,1,26,6
4,10,46,"(1,3,8,9)",3,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,47,"(1,3,8,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,47,"(1,3,8,10)",1,3,3,3,12,10,2,10,2,1,0,10,0,1,1,10,2
4,10,47,"(1,3,8,10)",2,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,47,"(1,3,8,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,48,"(1,3,9,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,48,"(1,3,9,10)",1,3,3,3,12,8,4,8,4,1,0,8,0,1,1,8,4
4,10,48,"(1,3,9,10)",2,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
4,10,48,"(1,3,9,10)",3,10,3,3,40,34,6,34,6,1,0,34,0,1,1,34,6
4,10,49,"(1,4,5,6)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,49,"(1,4,5,6)",1,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,49,"(1,4,5,6)",2,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,49,"(1,4,5,6)",3,6,3,3,24,22,2,22,2,1,0,22,0,1,1,22,2
4,10,50,"(1,4,5,7)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,50,"(1,4,5,7)",1,4,3,3,16,14,2,14,2,1,0,14,0,1,1,14,2
4,10,50,"(1,4,5,7)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,50,"(1,4,5,7)",3,7,3,3,28,24,4,24,4,1,0,24,0,1,1,24,4
4,10,51,"(1,4,5,8)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,51,"(1,4,5,8)",1,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,51,"(1,4,5,8)",2,5,3,3,20,16,4,16,4,1,0,16,0,1,1,16,4
4,10,51,"(1,4,5,8)",3,8,3,3,32,24,8,24,8,1,0,24,0,1,1,24,8
4,10,52,"(1,4,5,9)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,52,"(1,4,5,9)",1,4,3,3,16,14,2,14,2,1,0,14,0,1,1,14,2
4,10,52,"(1,4,5,9)",2,5,3,3,20,18,2,18,2,1,0,18,0,1,1,18,2
4,10,52,"(1,4,5,9)",3,9,3,3,36,32,4,32,4,1,0,32,0,1,1,32,4
4,10,53,"(1,4,5,10)",0,1,3,3,4,4,0,4,0,1,0,4,0,1,0,4,0
4,10,53,"(1,4,5,10)",1,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,53,"(1,4,5,10)",2,5,3,3,20,14,6,14,6,1,0,14,0,1,1,14,6
4,10,53,"(1,4,5,10)",3,10,3,3,40,32,8,32,8,1,0,32,0,1,1,32,8
4,10,54,"(1,4,6,7)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,54,"(1,4,6,7)",1,4,3,3,16,12,4,12,4,1,0,12,0,1,1,12,4
4,10,54,"(1,4,6,7)",2,6,3,3,24,18,6,18,6,1,0,18,0,1,1,18,6
4,10,54,"(1,4,6,7)",3,7,3,3,28,22,6,22,6,1,0,22,0,1,1,22,6
4,10,55,"(1,4,6,8)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,55,"(1,4,6,8)",1,4,3,3,16,8,8,8,8,1,0,8,0,1,1,8,8
4,10,55,"(1,4,6,8)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,55,"(1,4,6,8)",3,8,3,3,32,22,10,22,10,1,0,22,0,1,1,22,10
4,10,56,"(1,4,6,9)",0,1,3,3,4,0,4,0,4,1,0,0,0,1,1,0,4
4,10,56,"(1,4,6,9)",1,4,3,3,16,10,6,10,6,1,0,10,0,1,1,10,6
4,10,56,"(1,4,6,9)",2,6,3,3,24,16,8,16,8,1,0,16,0,1,1,16,8
4,10,56,"(1,4,6,9)",3,9,3,3,36,28,8,28,8,1,0,28,0,1,1,28,8
